"1","2","3","4","5","6"
0,0.117162450700178,0.297885290999337,0.391890804168056,0.17236616936233,0.0206952847700992
0,0.125011372409459,0.20349880826062,0.456602471208618,0.148587089846295,0.0663002582750076
0,0.0539358174913989,0.329741519798097,0.413547865549196,0.140143625164007,0.0626311719973017
0,0.0846393712382819,0.27396230788933,0.395844554904354,0.15775994105398,0.0877938249140546
0,0.135236481984726,0.283720785228243,0.373540528774416,0.161328675163952,0.0461735288486622
0,0.0541507100839334,0.384146722916374,0.407826326940877,0.153876240058816,0
0,0.0940925243191284,0.217273323468886,0.409210809152067,0.189741324681391,0.0896820183785269
0,0.0839430205615623,0.344481952198335,0.36177891229951,0.172449128214947,0.0373469867256455
0,0.0614064316754361,0.21158345104184,0.434688211468741,0.253447961477985,0.0388739443359976
0,0.137350153015348,0.196922520869907,0.493803100704829,0.132899033160075,0.0390251922498422
0,0.154773918769706,0.236483321569543,0.436832725453275,0.171910034207476,0
0,0.077296233933075,0.309554457770703,0.416345461195137,0.159153823955527,0.0376500231455578
0,0.116002892612206,0.300617111944747,0.44960071895212,0.133779276490927,0
0,0.145349681926953,0.269746289814823,0.392699497102529,0.161878900454073,0.0303256307016222
0,0.0810747235075949,0.337817059622267,0.423068294835943,0.106730099489757,0.0513098225444386
0,0.031987355386301,0.285341686640958,0.420191373077277,0.262479584895464,0
0,0.122577024404223,0.234699328175941,0.417836140819904,0.168699894899884,0.0561876117000472
0,0.0794624870184799,0.310092624980872,0.397728126363219,0.167503916391798,0.0452128452456303
0,0.102929034530251,0.251345355866001,0.382956155146187,0.20416573802711,0.0586037164304518
0,0.0608135588515271,0.323198614483087,0.38268758663176,0.180971225195475,0.0523290148381509
0,0.0807815305291919,0.23311006462544,0.442231936350476,0.184462893377747,0.0594135751171451
0,0.0787901306932755,0.266015964401766,0.396948764535943,0.207787939898034,0.0504572004709814
0,0.0964776237152988,0.254610704819444,0.43071206836774,0.183460412332895,0.0347391907646226
0,0.0429121057308869,0.300451592861799,0.442406285928131,0.156650620387106,0.0575793950920768
0,0.10054395753758,0.289549321152425,0.459109980790248,0.118520123105545,0.0322766174142028
0,0.149329330717319,0.322055918571612,0.39675110912655,0.131863641584519,0
0,0.0769209845339818,0.246542194585523,0.446662313795555,0.146537065432105,0.0833374416528357
0,0.138514595047807,0.222092623435473,0.432345926956059,0.151153155559923,0.0558936990007392
0,0.131173133655448,0.236463423050992,0.40253426426563,0.180069967044409,0.0497592119835206
0,0.122636289527134,0.250266826776644,0.437208286927046,0.189888596769176,0
0,0.0477267378429406,0.306676795082196,0.422795951429003,0.176824541932634,0.0459759737132258
0,0.126362584141192,0.231540659399144,0.420080476311674,0.147906212594435,0.0741100675535557
0,0.131952317395529,0.273162360284287,0.386817433519452,0.172986353847082,0.0350815349536509
0,0.0685295222652336,0.288814618279708,0.447128300829219,0.117603384142655,0.0779241744831843
0,0.10806473335618,0.258723681700887,0.383253026883396,0.203390831038744,0.0465677270207931
0,0.0744438020577534,0.244120424397187,0.453040480120219,0.148809338260142,0.0795859551646981
0,0.0913975462068549,0.276051313614104,0.380456659256784,0.150593837920242,0.101500643002015
0,0.0974398648484577,0.260281522433802,0.440139312928101,0.163891408522819,0.0382478912668197
0,0.0872440964592922,0.253206799758689,0.42957315818673,0.193257382224295,0.0367185633709941
0,0.0753394230586767,0.277050589848314,0.410831936799143,0.182600441701802,0.054177608592064
0,0.141818918197115,0.30449712160189,0.420601814395568,0.133082145805427,0
0,0.134002095859282,0.27192410587507,0.40674725720603,0.152926261591096,0.0344002794685217
0,0.0550802109760841,0.330819093015757,0.404149309276715,0.175978030452219,0.033973356279225
0,0.164479721088374,0.261452775778646,0.372800798047408,0.163192528699611,0.0380741763859616
0,0.0388040005151402,0.332879525436665,0.397224801314162,0.167443717944686,0.0636479547893469
0,0.087152542115611,0.19793804944675,0.447596604292106,0.196854496392534,0.0704583077529984
0,0.113516495839261,0.248567660904477,0.453014951726469,0.162035004161632,0.022865887368161
0,0.099534828303722,0.28609341610628,0.439532707743985,0.118638799074626,0.0562002487713864
0,0.128204628958095,0.275449830382736,0.425797823284156,0.133388275131138,0.0371594422438746
0,0.114832828312632,0.210649650930768,0.42415279164675,0.189485161882048,0.060879567227803
