"1","2","3","4","5","6"
0,0.771789154294849,0.024768682845443,0.12719128564039,0.050398550615161,0.0258523266041565
0,0.712700347188947,0.0617484292299956,0.158627857508763,0.0216933194909369,0.0452300465813582
0,0.695899411076803,0.0266494935774936,0.173618827725986,0.074073577270976,0.0297586903487421
0,0.674176705311263,0.0262958791644143,0.199918330333742,0.0516443276226092,0.0479647575679717
0,0.810085610651502,0.0198820579053771,0.108664562364123,0.0314197926062819,0.0299479764727166
0,0.703631960372138,0.0384638983855436,0.16303222388013,0.0631483215320988,0.0317235958300902
0,0.724868504785952,0.057519761108711,0.142361854829833,0.0551586426581419,0.0200912366173624
0,0.680627180244475,0.0412181213095881,0.212478602677035,0.0366922976200188,0.0289837981488833
0,0.727050635781991,0.0273898412551068,0.1669547265823,0.0599376271827997,0.0186671691978016
0,0.722466609501012,0.0093958718109116,0.145940721706897,0.0898865014266218,0.0323102955545575
0,0.729709062250022,0.0207820551945304,0.184090691896669,0.0556365811541502,0.00978160950462869
0,0.736102065579993,0.0283621176415319,0.1821231980312,0.0321981930119855,0.0212144257352901
0,0.679205433851288,0.0619738054074555,0.163550708937933,0.0634003807249179,0.0318696710784057
0,0.701613870878476,0.0141970697833824,0.198160119839479,0.0588968463131234,0.0271320931855387
0,0.753138353139366,0.0234173535787716,0.156578339236308,0.0170028625956166,0.0498630914499378
0,0.732110119219462,0.0320386160487716,0.162652642356291,0.0347554852648518,0.038443137110623
0,0.762274631096429,0.0251571730011536,0.164312970146945,0.0355591398614991,0.0126960858939737
0,0.692234989483698,0.0632857417893125,0.150959097574018,0.0395471237178649,0.0539730474351075
0,0.743110890607764,0.0227794322780773,0.142152336282858,0.0425807921934516,0.0493765486378498
0,0.792287694218294,0.0406557061055349,0.133008926164187,0.0252408868833802,0.00880678662860356
0,0.696192501134378,0.0368494044549565,0.155302788037559,0.0908096814952555,0.0208456248778508
0,0.757994366587861,0.0123398547382123,0.150127419162776,0.057600803341423,0.0219375561697276
0,0.744646249184065,0.0136944679760948,0.110357533208341,0.106174087668264,0.0251276619632356
0,0.619424276608417,0.0500871737041408,0.18731380182759,0.0758501178872703,0.0673246299725823
0,0.729633836365707,0.0314361219286543,0.141644427065653,0.0682349377461761,0.0290506768938099
0,0.709484505994677,0.0406728251533593,0.159267002192343,0.0620224016160844,0.0285532650435364
0,0.774264705948943,0.0147816537120255,0.131286708450269,0.0523760600362307,0.0272908718525313
0,0.768436185629681,0.0226910536933129,0.141510283973488,0.061282988379159,0.00607948832435899
0,0.765456231804464,0.0256067942436119,0.1446716443405,0.0183171606663022,0.0459481689451222
0,0.723551837331599,0.0603503793587652,0.12773908244071,0.0704469163484513,0.0179117845204749
0,0.740909742273789,0.0375141366666077,0.174854162036181,0.0270013477101465,0.0197206113132764
0,0.73144010652499,0.0301612179125573,0.156091789886597,0.0508988031239881,0.0314080825518679
0,0.717032875481319,0.0135735906022318,0.194297343394391,0.0549723764385125,0.0201238140835455
0,0.736961080508095,0.0113021040839571,0.118562789519091,0.106309133273241,0.0268648926156163
0,0.791473954947534,0.0176484973260075,0.150861064557845,0.0232912965399839,0.0167251866286297
0,0.701246853816932,0.0208927352394667,0.130960412616912,0.113854840999729,0.0330451573269598
0,0.790751412321384,0.0181082186554249,0.0944114461559733,0.0459085755839802,0.050820347283238
0,0.743148151886627,0.0238230671157899,0.154846313766302,0.0456600061912882,0.0325224610399932
0,0.741810136780728,0.0261750672304426,0.158935973946946,0.0444662771113232,0.0286125449305609
0,0.69204202100808,0.0184635016148034,0.110335360728321,0.136728266003926,0.0424308506448694
0,0.760201816334364,0.010387334911137,0.144824758344125,0.0556384726453375,0.0289476177650363
0,0.717544071736056,0.0412416313257398,0.175692201725059,0.0369112575323987,0.0286108376807461
0,0.786361796014762,0.0298085681333183,0.150229345515633,0.0149039283044212,0.0186963620318655
0,0.697421100820907,0.0258010184102145,0.198120789348101,0.0367243637567757,0.0419327276640019
0,0.70503842091734,0.0956475483193587,0.143319136094772,0.00822314913127363,0.0477717455372564
0,0.82469758214979,0.0152919850785517,0.121260664510552,0.026277815426261,0.0124719528348455
0,0.708374765405535,0.028960397023704,0.160583413234209,0.0664905739637861,0.0355908503727667
0,0.677159404639165,0.0489867720891829,0.171831775952523,0.075881949819329,0.0261400974998005
0,0.73514974611787,0.0332513880634226,0.140017857909645,0.0696233172435025,0.0219576906655604
0,0.678828235253154,0.0193050652202198,0.18500785750837,0.0726138008355143,0.0442450411827414
